날짜,시군구지역코드,발생건수(건)
2023-10-18,41285,94
2023-10-18,41287,93
2023-10-18,41290,17
2023-10-18,41310,56
2023-10-18,41360,240
2023-10-18,41370,71
2023-10-18,41390,149
2023-10-18,41410,71
2023-10-18,41430,43
2023-10-18,41450,130
2023-10-18,41461,79
2023-10-18,41463,116
2023-10-18,41465,120
2023-10-18,41480,225
2023-10-18,41500,56
2023-10-18,41550,72
2023-10-18,41570,171
2023-10-18,41590,296
2023-10-18,41610,141
2023-10-18,41630,90
2023-10-18,41650,58
2023-10-18,41670,22
2023-10-18,41800,17
2023-10-18,41820,25
2023-10-18,41830,48
2023-10-18,42110,0
2023-10-18,42130,0
2023-10-18,42150,0
2023-10-18,42170,0
2023-10-18,42230,0
2023-10-18,42750,0
2023-10-18,42830,0
2023-10-18,43111,87
2023-10-18,43112,74
2023-10-18,43113,63
2023-10-18,43114,94
2023-10-18,43130,72
2023-10-18,43150,61
2023-10-18,43720,10
2023-10-18,43730,21
2023-10-18,43740,10
2023-10-18,43745,9
2023-10-18,43750,21
2023-10-18,43760,11
2023-10-18,43770,27
2023-10-18,43800,4
2023-10-18,44131,121
2023-10-18,44133,145
2023-10-18,44150,70
2023-10-18,44180,53
2023-10-18,44200,161
2023-10-18,44210,42
2023-10-18,44230,47
2023-10-18,44250,9
2023-10-18,44270,102
2023-10-18,44710,17
2023-10-18,44760,20
2023-10-18,44770,17
2023-10-18,44790,10
2023-10-18,44800,45
2023-10-18,44810,37
2023-10-18,44825,24
2023-10-18,45111,108
2023-10-18,45113,144
2023-10-18,45130,95
2023-10-18,45140,231
2023-10-18,45180,62
2023-10-18,45190,27
2023-10-18,45210,34
2023-10-18,45710,45
2023-10-18,45720,9
2023-10-18,45730,15
2023-10-18,45740,11
2023-10-18,45750,9
2023-10-18,45770,11
2023-10-18,45790,18
2023-10-18,45800,21
2023-10-18,46110,84
2023-10-18,46130,85
2023-10-18,46150,194
2023-10-18,46170,41
2023-10-18,46230,51
2023-10-18,46710,37
2023-10-18,46720,13
2023-10-18,46730,8
2023-10-18,46770,36
2023-10-18,46780,3
2023-10-18,46790,26
2023-10-18,46800,24
2023-10-18,46810,13
2023-10-18,46820,48
2023-10-18,46830,30
2023-10-18,46840,31
2023-10-18,46860,17
2023-10-18,46870,30
2023-10-18,46880,19
2023-10-18,46890,23
2023-10-18,46900,13
2023-10-18,46910,16
2023-10-18,47111,109
2023-10-18,47113,93
2023-10-18,47130,106
2023-10-18,47150,67
2023-10-18,47170,63
2023-10-18,47190,102
2023-10-18,47210,39
2023-10-18,47230,32
2023-10-18,47250,82
2023-10-18,47280,31
2023-10-18,47290,99
2023-10-18,47730,30
2023-10-18,47750,11
2023-10-18,47760,14
2023-10-18,47770,20
2023-10-18,47820,18
2023-10-18,47830,8
2023-10-18,47840,14
2023-10-18,47850,28
2023-10-18,47900,15
2023-10-18,47920,4
2023-10-18,47930,10
2023-10-18,47940,1
2023-10-18,48121,94
2023-10-18,48123,68
2023-10-18,48125,55
2023-10-18,48127,55
2023-10-18,48129,101
2023-10-18,48170,118
2023-10-18,48220,47
2023-10-18,48240,49
2023-10-18,48250,190
2023-10-18,48270,39
2023-10-18,48310,60
2023-10-18,48330,114
2023-10-18,48720,13
2023-10-18,48730,17
2023-10-18,48740,35
2023-10-18,48820,25
2023-10-18,48840,16
2023-10-18,48850,22
2023-10-18,48860,17
2023-10-18,48870,21
2023-10-18,48880,24
2023-10-18,48890,23
2023-10-18,49110,146
2023-10-18,49130,58
2023-10-19,11110,43
2023-10-19,11140,48
2023-10-19,11170,61
2023-10-19,11200,113
2023-10-19,11215,164
2023-10-19,11230,106
2023-10-19,11260,206
2023-10-19,11290,103
2023-10-19,11305,117
2023-10-19,11320,151
2023-10-19,11350,162
2023-10-19,11380,255
2023-10-19,11410,136
2023-10-19,11440,100
2023-10-19,11470,136
2023-10-19,11500,196
2023-10-19,11530,143
2023-10-19,11545,52
2023-10-19,11560,130
2023-10-19,11590,166
2023-10-19,11620,144
2023-10-19,11650,147
2023-10-19,11680,169
2023-10-19,11710,199
2023-10-19,11740,165
2023-10-19,26110,12
2023-10-19,26140,39
2023-10-19,26170,47
2023-10-19,26200,70
2023-10-19,26230,190
2023-10-19,26260,107
2023-10-19,26290,60
2023-10-19,26320,165
2023-10-19,26350,135
2023-10-19,26380,152
2023-10-19,26410,64
2023-10-19,26440,47
2023-10-19,26470,83
2023-10-19,26500,62
2023-10-19,26530,58
2023-10-19,26710,37
2023-10-19,27110,25
2023-10-19,27140,119
2023-10-19,27170,72
2023-10-19,27200,62
2023-10-19,27230,154
2023-10-19,27260,160
2023-10-19,27290,196
2023-10-19,27710,89
2023-10-19,28110,47
2023-10-19,28140,36
2023-10-19,28170,0
2023-10-19,28185,115
2023-10-19,28200,155
2023-10-19,28237,267
2023-10-19,28245,91
2023-10-19,28260,234
2023-10-19,28710,35
2023-10-19,28720,3
2023-10-19,29110,56
2023-10-19,29140,114
2023-10-19,29155,123
2023-10-19,29170,239
2023-10-19,29200,156
2023-10-19,30110,81
2023-10-19,30140,75
2023-10-19,30170,165
2023-10-19,30200,190
2023-10-19,30230,83
2023-10-19,31110,75
2023-10-19,31140,122
2023-10-19,31170,43
2023-10-19,31200,113
2023-10-19,31710,57
2023-10-19,36110,182
2023-10-19,41111,115
2023-10-19,41113,171
2023-10-19,41115,84
2023-10-19,41117,117
2023-10-19,41131,75
2023-10-19,41133,64
2023-10-19,41135,134
2023-10-19,41150,110
2023-10-19,41171,77
2023-10-19,41173,134
2023-10-19,41190,350
2023-10-19,41210,90
2023-10-19,41220,283
2023-10-19,41250,20
2023-10-19,41271,123
2023-10-19,41273,175
2023-10-19,41281,161
2023-10-19,41285,109
2023-10-19,41287,76
2023-10-19,41290,24
2023-10-19,41310,66
2023-10-19,41360,266
2023-10-19,41370,73
2023-10-19,41390,159
2023-10-19,41410,75
2023-10-19,41430,43
2023-10-19,41450,122
2023-10-19,41461,92
2023-10-19,41463,117
2023-10-19,41465,87
2023-10-19,41480,239
2023-10-19,41500,43
2023-10-19,41550,91
2023-10-19,41570,175
2023-10-19,41590,257
2023-10-19,41610,145
2023-10-19,41630,102
2023-10-19,41650,61
2023-10-19,41670,23
2023-10-19,41800,18
2023-10-19,41820,29
2023-10-19,41830,54
2023-10-19,42110,0
2023-10-19,42130,0
2023-10-19,42150,0
2023-10-19,42750,0
2023-10-19,42810,0
2023-10-19,42830,0
2023-10-19,43111,130
2023-10-19,43112,97
2023-10-19,43113,87
2023-10-19,43114,115
2023-10-19,43130,105
2023-10-19,43150,68
2023-10-19,43720,17
2023-10-19,43730,36
2023-10-19,43740,22
2023-10-19,43745,8
2023-10-19,43750,24
2023-10-19,43760,14
2023-10-19,43770,42
2023-10-19,43800,6
2023-10-19,44131,125
2023-10-19,44133,179
2023-10-19,44150,68
2023-10-19,44180,48
2023-10-19,44200,227
2023-10-19,44210,52
2023-10-19,44230,34
2023-10-19,44250,8
2023-10-19,44270,151
2023-10-19,44710,16
2023-10-19,44760,17
2023-10-19,44770,14
2023-10-19,44790,14
2023-10-19,44800,43
2023-10-19,44810,39
2023-10-19,44825,33
2023-10-19,45111,119
2023-10-19,45113,147
2023-10-19,45130,104
2023-10-19,45140,220
2023-10-19,45180,68
2023-10-19,45190,42
2023-10-19,45210,37
2023-10-19,45710,54
2023-10-19,45720,12
2023-10-19,45730,22
2023-10-19,45740,5
2023-10-19,45750,15
2023-10-19,45770,21
2023-10-19,45790,30
2023-10-19,45800,34
2023-10-19,46110,80
2023-10-19,46130,97
2023-10-19,46150,242
2023-10-19,46170,50
2023-10-19,46230,45
2023-10-19,46710,33
2023-10-19,46720,12
2023-10-19,46730,14
2023-10-19,46770,43
2023-10-19,46780,22
2023-10-19,46790,33
2023-10-19,46800,34
2023-10-19,46810,18
2023-10-19,46820,48
2023-10-19,46830,47
2023-10-19,46840,37
2023-10-19,46860,21
2023-10-19,46870,31
2023-10-19,46880,15
2023-10-19,46890,21
2023-10-19,46900,23
2023-10-19,46910,11
2023-10-19,47111,110
2023-10-19,47113,114
2023-10-19,47130,114
2023-10-19,47150,69
2023-10-19,47170,95
2023-10-19,47190,105
2023-10-19,47210,30
2023-10-19,47230,36
2023-10-19,47250,88
2023-10-19,47280,20
2023-10-19,47290,138
2023-10-19,47730,27
2023-10-19,47750,16
2023-10-19,47760,7
2023-10-19,47770,18
2023-10-19,47820,23
2023-10-19,47830,12
2023-10-19,47840,19
2023-10-19,47850,25
2023-10-19,47900,18
2023-10-19,47920,9
2023-10-19,47930,9
2023-10-19,47940,2
2023-10-19,48121,112
2023-10-19,48123,111
2023-10-19,48125,57
2023-10-19,48127,35
2023-10-19,48129,75
2023-10-19,48170,174
2023-10-19,48220,78
2023-10-19,48240,52
2023-10-19,48250,231
2023-10-19,48270,32
2023-10-19,48310,73
2023-10-19,48330,105
2023-10-19,48720,12
2023-10-19,48730,17
2023-10-19,48740,15
2023-10-19,48820,28
2023-10-19,48840,23
2023-10-19,48850,21
2023-10-19,48860,25
2023-10-19,48870,26
2023-10-19,48880,24
2023-10-19,48890,21
2023-10-19,49110,220
2023-10-19,49130,62
2023-10-20,11110,51
2023-10-20,11140,67
2023-10-20,11170,73
2023-10-20,11200,103
2023-10-20,11215,227
2023-10-20,11230,124
2023-10-20,11260,191
2023-10-20,11290,151
2023-10-20,11305,144
2023-10-20,11320,181
2023-10-20,11350,221
2023-10-20,11380,267
2023-10-20,11410,129
2023-10-20,11440,120
2023-10-20,11470,182
2023-10-20,11500,210
2023-10-20,11530,137
2023-10-20,11545,68
2023-10-20,11560,114
2023-10-20,11590,201
2023-10-20,11620,163
2023-10-20,11650,193
2023-10-20,11680,197
2023-10-20,11710,214
2023-10-20,11740,190
2023-10-20,26110,9
2023-10-20,26140,39
2023-10-20,26170,40
2023-10-20,26200,74
2023-10-20,26230,160
2023-10-20,26260,132
2023-10-20,26290,73
2023-10-20,26320,192
2023-10-20,26350,143
2023-10-20,26380,167
2023-10-20,26410,96
2023-10-20,26440,48
2023-10-20,26470,87
2023-10-20,26500,68
2023-10-20,26530,69
2023-10-20,26710,35
2023-10-20,27110,23
2023-10-20,27140,128
2023-10-20,27170,77
2023-10-20,27200,60
2023-10-20,27230,179
2023-10-20,27260,172
2023-10-20,27290,273
2023-10-20,27710,140
2023-10-20,28110,52
2023-10-20,28140,35
2023-10-20,28170,0
2023-10-20,28185,138
2023-10-20,28200,220
2023-10-20,28237,243
2023-10-20,28245,108
2023-10-20,28260,287
2023-10-20,28710,42
2023-10-20,28720,5
2023-10-20,29110,78
2023-10-20,29140,118
2023-10-20,29155,156
2023-10-20,29170,273
2023-10-20,29200,153
2023-10-20,30110,87
2023-10-20,30140,87
2023-10-20,30170,174
2023-10-20,30200,192
2023-10-20,30230,89
2023-10-20,31110,102
2023-10-20,31140,140
2023-10-20,31170,41
2023-10-20,31200,137
2023-10-20,31710,74
2023-10-20,36110,191
2023-10-20,41111,135
2023-10-20,41113,185
2023-10-20,41115,103
2023-10-20,41117,168
2023-10-20,41131,109
2023-10-20,41133,71
2023-10-20,41135,183
2023-10-20,41150,120
2023-10-20,41171,81
2023-10-20,41173,137
2023-10-20,41190,400
2023-10-20,41210,96
2023-10-20,41220,348
2023-10-20,41250,24
2023-10-20,41271,151
2023-10-20,41273,178
2023-10-20,41281,226
2023-10-20,41285,118
2023-10-20,41287,91
2023-10-20,41290,18
2023-10-20,41310,77
2023-10-20,41360,263
2023-10-20,41370,81
2023-10-20,41390,157
2023-10-20,41410,94
2023-10-20,41430,64
2023-10-20,41450,170
2023-10-20,41461,118
2023-10-20,41463,130
2023-10-20,41465,202
2023-10-20,41480,258
2023-10-20,41500,63
2023-10-20,41550,101
2023-10-20,41570,210
2023-10-20,41590,353
2023-10-20,41610,194
2023-10-20,41630,142
2023-10-20,41650,53
2023-10-20,41670,29
2023-10-20,41800,25
2023-10-20,41820,18
2023-10-20,41830,46
2023-10-20,42110,0
2023-10-20,42130,0
2023-10-20,42150,0
2023-10-20,42170,0
2023-10-20,42190,0
2023-10-20,42750,0
2023-10-20,43111,152
2023-10-20,43112,100
2023-10-20,43113,106
2023-10-20,43114,136
2023-10-20,43130,109
2023-10-20,43150,82
2023-10-20,43720,22
2023-10-20,43730,24
2023-10-20,43740,28
2023-10-20,43745,11
2023-10-20,43750,25
2023-10-20,43760,15
2023-10-20,43770,38
2023-10-20,43800,6
2023-10-20,44131,122
2023-10-20,44133,219
2023-10-20,44150,94
2023-10-20,44180,68
2023-10-20,44200,253
2023-10-20,44210,45
2023-10-20,44230,50
2023-10-20,44250,13
2023-10-20,44270,176
2023-10-20,44710,18
2023-10-20,44760,21
2023-10-20,44770,14
2023-10-20,44790,11
2023-10-20,44800,40
2023-10-20,44810,47
2023-10-20,44825,35
2023-10-20,45111,141
2023-10-20,45113,154
2023-10-20,45130,133
2023-10-20,45140,226
2023-10-20,45180,71
2023-10-20,45190,28
2023-10-20,45210,46
2023-10-20,45710,70
2023-10-20,45720,18
2023-10-20,45730,27
2023-10-20,45740,16
2023-10-20,45750,13
2023-10-20,45770,15
2023-10-20,45790,26
2023-10-20,45800,42
2023-10-20,46110,67
2023-10-20,46130,100
2023-10-20,46150,267
2023-10-20,46170,65
2023-10-20,46230,57
2023-10-20,46710,45
2023-10-20,46720,15
2023-10-20,46730,5
2023-10-20,46770,74
2023-10-20,46780,13
2023-10-20,46790,28
2023-10-20,46800,36
2023-10-20,46810,17
2023-10-20,46820,51
2023-10-20,46830,39
2023-10-20,46840,47
2023-10-20,46860,21
2023-10-20,46870,37
2023-10-20,46880,28
2023-10-20,46890,21
2023-10-20,46900,13
2023-10-20,46910,21
2023-10-20,47111,104
2023-10-20,47113,114
2023-10-20,47130,128
2023-10-20,47150,70
2023-10-20,47170,88
2023-10-20,47190,123
2023-10-20,47210,33
2023-10-20,47230,39
2023-10-20,47250,113
2023-10-20,47280,24
2023-10-20,47290,125
2023-10-20,47730,20
2023-10-20,47750,19
2023-10-20,47760,10
2023-10-20,47770,26
2023-10-20,47820,15
2023-10-20,47830,14
2023-10-20,47840,22
2023-10-20,47850,39
2023-10-20,47900,21
2023-10-20,47920,12
2023-10-20,47930,15
2023-10-20,47940,3
2023-10-20,48121,139
2023-10-20,48123,127
2023-10-20,48125,64
2023-10-20,48127,64
2023-10-20,48129,108
2023-10-20,48170,173
2023-10-20,48220,87
2023-10-20,48240,49
2023-10-20,48250,241
2023-10-20,48270,38
2023-10-20,48310,92
2023-10-20,48330,141
2023-10-20,48720,11
2023-10-20,48730,21
2023-10-20,48740,19
2023-10-20,48820,20
2023-10-20,48840,23
2023-10-20,48850,16
2023-10-20,48860,16
2023-10-20,48870,21
2023-10-20,48880,31
2023-10-20,48890,22
2023-10-20,49110,269
2023-10-20,49130,73
2023-10-21,11110,28
2023-10-21,11140,43
2023-10-21,11170,43
2023-10-21,11200,90
2023-10-21,11215,117
2023-10-21,11230,100
2023-10-21,11260,152
2023-10-21,11290,76
2023-10-21,11305,87
2023-10-21,11320,115
2023-10-21,11350,141
2023-10-21,11380,196
2023-10-21,11410,114
2023-10-21,11440,69
2023-10-21,11470,100
2023-10-21,11500,145
2023-10-21,11530,85
2023-10-21,11545,40
2023-10-21,11560,89
2023-10-21,11590,115
2023-10-21,11620,107
2023-10-21,11650,141
2023-10-21,11680,123
2023-10-21,11710,144
2023-10-21,11740,130
2023-10-21,26110,10
2023-10-21,26140,17
2023-10-21,26170,22
2023-10-21,26200,49
2023-10-21,26230,95
2023-10-21,26260,86
2023-10-21,26290,37
2023-10-21,26320,127
2023-10-21,26350,85
2023-10-21,26380,108
2023-10-21,26410,51
2023-10-21,26440,39
2023-10-21,26470,46
2023-10-21,26500,45
2023-10-21,26530,50
2023-10-21,26710,29
2023-10-21,27110,30
2023-10-21,27140,101
2023-10-21,27170,46
2023-10-21,27200,32
2023-10-21,27230,128
2023-10-21,27260,155
2023-10-21,27290,174
2023-10-21,27710,97
2023-10-21,28110,38
2023-10-21,28140,35
2023-10-21,28185,125
2023-10-21,28200,171
2023-10-21,28237,201
2023-10-21,28245,71
2023-10-21,28260,203
2023-10-21,28710,22
2023-10-21,28720,7
2023-10-21,29110,64
2023-10-21,29140,93
2023-10-21,29155,112
2023-10-21,29170,202
2023-10-21,29200,129
2023-10-21,30110,55
2023-10-21,30140,44
2023-10-21,30170,139
2023-10-21,30200,152
2023-10-21,30230,69
2023-10-21,31110,58
2023-10-21,31140,101
2023-10-21,31170,28
2023-10-21,31200,99
2023-10-21,31710,43
2023-10-21,36110,172
2023-10-21,41111,82
2023-10-21,41113,132
2023-10-21,41115,83
2023-10-21,41117,76
2023-10-21,41131,81
2023-10-21,41133,60
2023-10-21,41135,124
2023-10-21,41150,79
2023-10-21,41171,53
2023-10-21,41173,108
2023-10-21,41190,248
2023-10-21,41210,45
2023-10-21,41220,286
2023-10-21,41250,14
2023-10-21,41271,130
2023-10-21,41273,145
2023-10-21,41281,138
2023-10-21,41285,94
2023-10-21,41287,74
2023-10-21,41290,18
2023-10-21,41310,72
2023-10-21,41360,181
2023-10-21,41370,66
2023-10-21,41390,134
2023-10-21,41410,66
2023-10-21,41430,33
2023-10-21,41450,122
2023-10-21,41461,93
2023-10-21,41463,103
2023-10-21,41465,114
2023-10-21,41480,236
2023-10-21,41500,54
2023-10-21,41550,122
2023-10-21,41570,158
2023-10-21,41590,237
2023-10-21,41610,126
2023-10-21,41630,87
2023-10-21,41650,44
2023-10-21,41670,14
2023-10-21,41800,12
2023-10-21,41820,10
2023-10-21,41830,37
2023-10-21,42110,0
2023-10-21,42130,0
2023-10-21,42210,0
2023-10-21,43111,83
2023-10-21,43112,63
2023-10-21,43113,100
2023-10-21,43114,78
2023-10-21,43130,76
2023-10-21,43150,44
2023-10-21,43720,14
2023-10-21,43730,28
2023-10-21,43740,14
2023-10-21,43745,10
2023-10-21,43750,19
2023-10-21,43760,4
2023-10-21,43770,21
2023-10-21,43800,2
2023-10-21,44131,121
2023-10-21,44133,165
2023-10-21,44150,57
2023-10-21,44180,67
2023-10-21,44200,230
2023-10-21,44210,28
2023-10-21,44230,31
2023-10-21,44250,11
2023-10-21,44270,129
2023-10-21,44710,8
2023-10-21,44760,11
2023-10-21,44770,10
2023-10-21,44790,9
2023-10-21,44800,47
2023-10-21,44810,39
2023-10-21,44825,18
2023-10-21,45111,84
2023-10-21,45113,132
2023-10-21,45130,59
2023-10-21,45140,142
2023-10-21,45180,32
2023-10-21,45190,11
2023-10-21,45210,23
2023-10-21,45710,38
2023-10-21,45720,3
2023-10-21,45730,3
2023-10-21,45740,8
2023-10-21,45750,8
2023-10-21,45770,7
2023-10-21,45790,17
2023-10-21,45800,15
2023-10-21,46110,54
2023-10-21,46130,61
2023-10-21,46150,203
2023-10-21,46170,33
2023-10-21,46230,31
2023-10-21,46710,17
2023-10-21,46720,6
2023-10-21,46730,7
2023-10-21,46770,47
2023-10-21,46780,10
2023-10-21,46790,14
2023-10-21,46800,22
2023-10-21,46810,13
2023-10-21,46820,29
2023-10-21,46830,25
2023-10-21,46840,29
2023-10-21,46860,11
2023-10-21,46870,24
2023-10-21,46880,14
2023-10-21,46890,13
2023-10-21,46900,14
2023-10-21,46910,9
2023-10-21,47111,68
2023-10-21,47113,60
2023-10-21,47130,62
2023-10-21,47150,55
2023-10-21,47170,48
2023-10-21,47190,97
2023-10-21,47210,19
2023-10-21,47230,20
2023-10-21,47250,95
2023-10-21,47280,15
2023-10-21,47290,93
2023-10-21,47730,13
2023-10-21,47750,4
2023-10-21,47760,5
2023-10-21,47770,4
2023-10-21,47820,8
2023-10-21,47830,3
2023-10-21,47840,8
2023-10-21,47850,33
2023-10-21,47900,9
2023-10-21,47920,4
2023-10-21,47930,3
2023-10-21,47940,0
2023-10-21,48121,101
2023-10-21,48123,115
2023-10-21,48125,29
2023-10-21,48127,57
2023-10-21,48129,108
2023-10-21,48170,98
2023-10-21,48220,53
2023-10-21,48240,39
2023-10-21,48250,214
2023-10-21,48270,19
2023-10-21,48310,62
2023-10-21,48330,101
2023-10-21,48720,7
2023-10-21,48730,16
2023-10-21,48740,13
2023-10-21,48820,26
2023-10-21,48840,7
2023-10-21,48850,12
2023-10-21,48860,10
2023-10-21,48870,10
2023-10-21,48880,18
2023-10-21,48890,15
2023-10-21,49110,159
2023-10-21,49130,36
2023-10-22,11110,4
2023-10-22,11140,4
2023-10-22,11170,3
2023-10-22,11200,8
2023-10-22,11215,10
2023-10-22,11230,34
2023-10-22,11260,19
2023-10-22,11290,8
2023-10-22,11305,3
2023-10-22,11320,2
2023-10-22,11350,12
2023-10-22,11380,30
2023-10-22,11410,9
2023-10-22,11440,10
2023-10-22,11470,11
2023-10-22,11500,12
2023-10-22,11530,7
2023-10-22,11545,2
2023-10-22,11560,2
2023-10-22,11590,11
2023-10-22,11620,4
2023-10-22,11650,22
2023-10-22,11680,22
2023-10-22,11710,21
2023-10-22,11740,22
2023-10-22,26110,1
2023-10-22,26140,1
2023-10-22,26170,0
2023-10-22,26200,15
2023-10-22,26230,8
2023-10-22,26260,5
2023-10-22,26290,2
2023-10-22,26320,2
2023-10-22,26350,11
2023-10-22,26380,9
2023-10-22,26410,1
2023-10-22,26440,7
2023-10-22,26470,0
2023-10-22,26500,1
2023-10-22,26530,1
2023-10-22,26710,2
2023-10-22,27110,2
2023-10-22,27140,11
2023-10-22,27170,3
2023-10-22,27200,1
2023-10-22,27230,11
2023-10-22,27260,21
2023-10-22,27290,16
2023-10-22,27710,21
2023-10-22,28110,12
2023-10-22,28140,6
2023-10-22,28185,38
2023-10-22,28200,55
2023-10-22,28237,22
2023-10-22,28245,8
2023-10-22,28260,41
2023-10-22,28710,1
2023-10-22,28720,2
2023-10-22,29110,6
2023-10-22,29140,6
2023-10-22,29155,3
2023-10-22,29170,30
2023-10-22,29200,12
2023-10-22,30110,9
2023-10-22,30140,24
2023-10-22,30170,42
2023-10-22,30200,30
2023-10-22,30230,3
2023-10-22,31110,0
2023-10-22,31140,5
2023-10-22,31170,2
2023-10-22,31200,6
2023-10-22,31710,5
2023-10-22,36110,103
2023-10-22,41111,4
2023-10-22,41113,22
2023-10-22,41115,7
2023-10-22,41117,9
2023-10-22,41131,4
2023-10-22,41133,4
2023-10-22,41135,8
2023-10-22,41150,11
2023-10-22,41171,6
2023-10-22,41173,19
2023-10-22,41190,35
2023-10-22,41210,9
2023-10-22,41220,135
2023-10-22,41250,2
2023-10-22,41271,46
2023-10-22,41273,44
2023-10-22,41281,42
2023-10-22,41285,6
2023-10-22,41287,15
2023-10-22,41290,3
2023-10-22,41310,25
2023-10-22,41360,33
2023-10-22,41370,11
2023-10-22,41390,37
2023-10-22,41410,17
2023-10-22,41430,10
2023-10-22,41450,26
2023-10-22,41461,2
2023-10-22,41463,6
2023-10-22,41465,7
2023-10-22,41480,152
2023-10-22,41500,19
2023-10-22,41550,33
2023-10-22,41570,41
2023-10-22,41590,93
2023-10-22,41610,9
2023-10-22,41630,14
2023-10-22,41650,3
2023-10-22,41670,4
2023-10-22,41800,2
2023-10-22,41820,3
2023-10-22,41830,2
2023-10-22,43111,15
2023-10-22,43112,16
2023-10-22,43113,10
2023-10-22,43114,11
2023-10-22,43130,24
2023-10-22,43150,2
2023-10-22,43720,1
2023-10-22,43730,4
2023-10-22,43740,2
2023-10-22,43745,2
2023-10-22,43750,6
2023-10-22,43760,2
2023-10-22,43770,3
2023-10-22,43800,0
2023-10-22,44131,16
2023-10-22,44133,43
2023-10-22,44150,8
2023-10-22,44180,2
2023-10-22,44200,40
2023-10-22,44210,3
2023-10-22,44230,2
2023-10-22,44250,5
2023-10-22,44270,21
2023-10-22,44710,0
2023-10-22,44760,2
2023-10-22,44770,0
2023-10-22,44790,0
2023-10-22,44800,2
2023-10-22,44810,2
2023-10-22,44825,1
2023-10-22,45111,9
2023-10-22,45113,33
2023-10-22,45130,5
2023-10-22,45140,25
2023-10-22,45180,6
2023-10-22,45190,4
2023-10-22,45210,2
2023-10-22,45710,11
2023-10-22,45720,1
2023-10-22,45730,1
2023-10-22,45740,0
2023-10-22,45750,0
2023-10-22,45770,2
2023-10-22,45790,1
2023-10-22,45800,5
2023-10-22,46110,17
2023-10-22,46130,4
2023-10-22,46150,54
2023-10-22,46170,2
2023-10-22,46230,3
2023-10-22,46710,1
2023-10-22,46720,1
2023-10-22,46730,0
2023-10-22,46770,1
2023-10-22,46780,1
2023-10-22,46790,2
2023-10-22,46800,0
2023-10-22,46810,2
2023-10-22,46820,3
2023-10-22,46830,4
2023-10-22,46840,15
2023-10-22,46860,0
2023-10-22,46870,3
2023-10-22,46880,1
2023-10-22,46890,0
2023-10-22,46900,2
2023-10-22,46910,3
2023-10-22,47111,21
2023-10-22,47113,4
2023-10-22,47130,4
2023-10-22,47150,4
2023-10-22,47170,0
2023-10-22,47190,16
2023-10-22,47210,2
2023-10-22,47230,4
2023-10-22,47250,2
2023-10-22,47280,1
2023-10-22,47290,28
2023-10-22,47730,1
2023-10-22,47750,1
2023-10-22,47760,0
2023-10-22,47770,0
2023-10-22,47820,0
2023-10-22,47830,0
2023-10-22,47840,0
2023-10-22,47850,2
2023-10-22,47900,3
2023-10-22,47920,0
2023-10-22,47930,0
2023-10-22,47940,0
2023-10-22,48121,43
2023-10-22,48123,81
2023-10-22,48125,3
2023-10-22,48127,3
2023-10-22,48129,16
2023-10-22,48170,5
2023-10-22,48220,3
2023-10-22,48240,1
2023-10-22,48250,13
2023-10-22,48270,3
2023-10-22,48310,14
2023-10-22,48330,1
2023-10-22,48720,0
2023-10-22,48730,2
2023-10-22,48740,3
2023-10-22,48820,3
2023-10-22,48840,0
2023-10-22,48850,1
2023-10-22,48860,3
2023-10-22,48870,0
2023-10-22,48880,3
2023-10-22,48890,1
2023-10-22,49110,9
2023-10-22,49130,15
2023-10-23,11110,42
2023-10-23,11140,87
2023-10-23,11170,93
2023-10-23,11200,147
2023-10-23,11215,278
2023-10-23,11230,196
2023-10-23,11260,293
2023-10-23,11290,198
2023-10-23,11305,196
2023-10-23,11320,223
2023-10-23,11350,268
2023-10-23,11380,361
2023-10-23,11410,196
2023-10-23,11440,170
2023-10-23,11470,169
2023-10-23,11500,257
2023-10-23,11530,180
2023-10-23,11545,95
2023-10-23,11560,176
2023-10-23,11590,279
2023-10-23,11620,231
2023-10-23,11650,241
2023-10-23,11680,275
2023-10-23,11710,263
2023-10-23,11740,242
2023-10-23,26110,19
2023-10-23,26140,43
2023-10-23,26170,51
2023-10-23,26200,91
2023-10-23,26230,219
2023-10-23,26260,155
2023-10-23,26290,80
2023-10-23,26320,278
2023-10-23,26350,188
2023-10-23,26380,171
2023-10-23,26410,108
2023-10-23,26440,64
2023-10-23,26470,112
2023-10-23,26500,85
2023-10-23,26530,101
2023-10-23,26710,57
2023-10-23,27110,49
2023-10-23,27140,172
2023-10-23,27170,101
2023-10-23,27200,71
2023-10-23,27230,232
2023-10-23,27260,244
2023-10-23,27290,264
2023-10-23,27710,157
2023-10-23,28110,68
2023-10-23,28140,52
2023-10-23,28170,0
2023-10-23,28185,185
2023-10-23,28200,276
2023-10-23,28237,318
2023-10-23,28245,129
2023-10-23,28260,381
2023-10-23,28710,36
2023-10-23,28720,9
2023-10-23,29110,99
2023-10-23,29140,197
2023-10-23,29155,189
2023-10-23,29170,313
2023-10-23,29200,232
2023-10-23,30110,102
2023-10-23,30140,105
2023-10-23,30170,242
2023-10-23,30200,252
2023-10-23,30230,106
2023-10-23,31110,108
2023-10-23,31140,194
2023-10-23,31170,52
2023-10-23,31200,174
2023-10-23,31710,92
2023-10-23,36110,225
2023-10-23,41111,187
2023-10-23,41113,245
2023-10-23,41115,135
2023-10-23,41117,196
2023-10-23,41131,125
2023-10-23,41133,99
2023-10-23,41135,230
